function,beta,etaL,kappa,init,T,iterate_type,fvalue
f1_quad2d,0.5,1.5,10,alt_mom,1000,best,1.6400938793409198996130222613e-300
f1_quad2d,0.5,1.5,10,alt_mom,10000,last,2.70515592408921582324804340332e-3010
f1_quad2d,0.5,1.5,10,alt_mom,10000,cesaro,0.000000505454459609089141636336871818
f1_quad2d,0.5,1.5,10,alt_mom,10000,pr,2.68826323576193849692527920866e-13
f1_quad2d,0.5,1.5,10,alt_mom,10000,suffix,3.21619368763946225573031053227e-2983
f1_quad2d,0.5,1.5,10,alt_mom,10000,best,2.70515592408921582324804340332e-3010
f1_quad2d,0.5,1.5,100,alt_mom,100,last,0.0096902603647786309568568962263
f1_quad2d,0.5,1.5,100,alt_mom,100,cesaro,0.448950630061851844648097755096
f1_quad2d,0.5,1.5,100,alt_mom,100,pr,0.146328507165509175145774897884
f1_quad2d,0.5,1.5,100,alt_mom,100,suffix,0.0129698178821734095790824532822
f1_quad2d,0.5,1.5,100,alt_mom,100,best,0.0096902603647786309568568962263
f1_quad2d,0.5,1.5,100,alt_mom,1000,last,2.37824991105863735406693981561e-27
f1_quad2d,0.5,1.5,100,alt_mom,1000,cesaro,0.00499555944111367145689515456534
f1_quad2d,0.5,1.5,100,alt_mom,1000,pr,0.0000225334051298652181558816938499
f1_quad2d,0.5,1.5,100,alt_mom,1000,suffix,6.61591424858688512275895274453e-27
f1_quad2d,0.5,1.5,100,alt_mom,1000,best,2.37824991105863735406693981561e-27
f1_quad2d,0.5,1.5,100,alt_mom,10000,last,1.8857230929275870782840246761e-273
f1_quad2d,0.5,1.5,100,alt_mom,10000,cesaro,0.0000500455459459109139136636836822
f1_quad2d,0.5,1.5,100,alt_mom,10000,pr,0.00000000226553026383878503710072366329
f1_quad2d,0.5,1.5,100,alt_mom,10000,suffix,9.16213793381399508882547967004e-272
f1_quad2d,0.5,1.5,100,alt_mom,10000,best,1.8857230929275870782840246761e-273
f1_quad2d,0.5,1.5,1000,alt_mom,100,last,2.49800498005187543878982469085
f1_quad2d,0.5,1.5,1000,alt_mom,100,cesaro,3.30421644637425262559287685252
f1_quad2d,0.5,1.5,1000,alt_mom,100,pr,3.06605489438048362076618053644
f1_quad2d,0.5,1.5,1000,alt_mom,100,suffix,2.56687676928367920842902873116
f1_quad2d,0.5,1.5,1000,alt_mom,100,best,2.49800498005187543878982469085
f1_quad2d,0.5,1.5,1000,alt_mom,1000,last,0.0110092382308051912891855850746
f1_quad2d,0.5,1.5,1000,alt_mom,1000,cesaro,0.451196870822612286082988965343
f1_quad2d,0.5,1.5,1000,alt_mom,1000,pr,0.142911355232957270058523527635
f1_quad2d,0.5,1.5,1000,alt_mom,1000,suffix,0.0120597059285511264595233103311
f1_quad2d,0.5,1.5,1000,alt_mom,1000,best,0.0110092382308051912891855850746
f1_quad2d,0.5,1.5,1000,alt_mom,10000,last,3.04366581854619028530617120404e-26
f1_quad2d,0.5,1.5,1000,alt_mom,10000,cesaro,0.00499955559444029408449794997329
f1_quad2d,0.5,1.5,1000,alt_mom,10000,pr,0.0000222533340050491915531089828248
f1_quad2d,0.5,1.5,1000,alt_mom,10000,suffix,4.13287227259871325779288289041e-26
f1_quad2d,0.5,1.5,1000,alt_mom,10000,best,3.04366581854619028530617120404e-26
f1_quad2d,0.5,1.5,10000,alt_mom,100,last,4.24376881119652887482131828558
f1_quad2d,0.5,1.5,10000,alt_mom,100,cesaro,4.31136491107455410819550094863
f1_quad2d,0.5,1.5,10000,alt_mom,100,pr,4.32519376240564777914450463134
f1_quad2d,0.5,1.5,10000,alt_mom,100,suffix,4.25525080643255917571235198659
f1_quad2d,0.5,1.5,10000,alt_mom,100,best,4.24376881119652887482131828558
f1_quad2d,0.5,1.5,10000,alt_mom,1000,last,2.47244745907514894052360102406
f1_quad2d,0.5,1.5,10000,alt_mom,1000,cesaro,3.35327343605875590509332533929
f1_quad2d,0.5,1.5,10000,alt_mom,1000,pr,3.03548400630286168159926709698
f1_quad2d,0.5,1.5,10000,alt_mom,1000,suffix,2.49482801300297666961654106494
f1_quad2d,0.5,1.5,10000,alt_mom,1000,best,2.47244745907514894052360102406
f1_quad2d,0.5,1.5,10000,alt_mom,10000,last,0.0111398827003333395401523764722
f1_quad2d,0.5,1.5,10000,alt_mom,10000,cesaro,0.451426713769933901767935693636
f1_quad2d,0.5,1.5,10000,alt_mom,10000,pr,0.14256389541693823580638315883
f1_quad2d,0.5,1.5,10000,alt_mom,10000,suffix,0.0114767143209553930750956832193
f1_quad2d,0.5,1.5,10000,alt_mom,10000,best,0.0111398827003333395401523764722
f1_quad2d,0.5,2.0,10,alt_mom,100,last,5.28078362156258122125149329932e-30
f1_quad2d,0.5,2.0,10,alt_mom,100,cesaro,0.00278771689050093484379227891362
f1_quad2d,0.5,2.0,10,alt_mom,100,pr,0.00000851613937216845675701896687682
f1_quad2d,0.5,2.0,10,alt_mom,100,suffix,3.24235751525969990425100854668e-30
f1_quad2d,0.5,2.0,10,alt_mom,100,best,5.28078362156258122125149329932e-30
f1_quad2d,0.5,2.0,10,alt_mom,1000,last,4.91817795699158919938231766339e-301
f1_quad2d,0.5,2.0,10,alt_mom,1000,cesaro,0.0000283807101988920170738352556534
f1_quad2d,0.5,2.0,10,alt_mom,1000,pr,8.9842587940244881890492903955e-10
f1_quad2d,0.5,2.0,10,alt_mom,1000,suffix,2.6637609766406183690354736598e-294
f1_quad2d,0.5,2.0,10,alt_mom,1000,best,4.91817795699158919938231766339e-301
f1_quad2d,0.5,2.0,10,alt_mom,10000,last,7.72817312563190032867488003836e-3011
f1_quad2d,0.5,2.0,10,alt_mom,10000,cesaro,0.000000284318133530112642170439490398
f1_quad2d,0.5,2.0,10,alt_mom,10000,pr,9.03286035940411287228496250934e-14
f1_quad2d,0.5,2.0,10,alt_mom,10000,suffix,1.44362464029650716010971681356e-2983
f1_quad2d,0.5,2.0,10,alt_mom,10000,best,7.72817312563190032867488003836e-3011
f1_quad2d,0.5,2.0,100,alt_mom,100,last,0.00108597616637309823583858927039
f1_quad2d,0.5,2.0,100,alt_mom,100,cesaro,0.268220934119032401850664033171
f1_quad2d,0.5,2.0,100,alt_mom,100,pr,0.0588145224454638681318287414352
f1_quad2d,0.5,2.0,100,alt_mom,100,suffix,0.00161938611936905645128296446618
f1_quad2d,0.5,2.0,100,alt_mom,100,best,0.00108597616637309823583858927039
f1_quad2d,0.5,2.0,100,alt_mom,1000,last,4.32420021174931590468237430093e-37
f1_quad2d,0.5,2.0,100,alt_mom,1000,cesaro,0.00281000218562656124934223889612
f1_quad2d,0.5,2.0,100,alt_mom,1000,pr,0.00000717685253083117420347090116045
f1_quad2d,0.5,2.0,100,alt_mom,1000,suffix,1.79925025076138665610657014726e-36
f1_quad2d,0.5,2.0,100,alt_mom,1000,best,4.32420021174931590468237430093e-37
f1_quad2d,0.5,2.0,100,alt_mom,10000,last,4.33272166419318159788477871424e-371
f1_quad2d,0.5,2.0,100,alt_mom,10000,cesaro,0.0000281506195945748890764358220712
f1_quad2d,0.5,2.0,100,alt_mom,10000,pr,7.21567668711317176571221022482e-10
f1_quad2d,0.5,2.0,100,alt_mom,10000,suffix,1.13675052293493753368960887221e-368
f1_quad2d,0.5,2.0,100,alt_mom,10000,best,4.33272166419318159788477871424e-371
f1_quad2d,0.5,2.0,1000,alt_mom,100,last,2.0506058815785828762064647408
f1_quad2d,0.5,2.0,1000,alt_mom,100,cesaro,3.01233511908914789859525799642
f1_quad2d,0.5,2.0,1000,alt_mom,100,pr,2.70333498667957027493581629347
f1_quad2d,0.5,2.0,1000,alt_mom,100,suffix,2.12652127418476684067067040371
f1_quad2d,0.5,2.0,1000,alt_mom,100,best,2.0506058815785828762064647408
f1_quad2d,0.5,2.0,1000,alt_mom,1000,last,0.00146548171250040614062385932561
f1_quad2d,0.5,2.0,1000,alt_mom,1000,cesaro,0.27076017740527948049015135075
f1_quad2d,0.5,2.0,1000,alt_mom,1000,pr,0.058110531404667644063785176471
f1_quad2d,0.5,2.0,1000,alt_mom,1000,suffix,0.00165567348313671541155197497623
f1_quad2d,0.5,2.0,1000,alt_mom,1000,best,0.00146548171250040614062385932561
f1_quad2d,0.5,2.0,1000,alt_mom,10000,last,5.09286834724864121620794144319e-35
f1_quad2d,0.5,2.0,1000,alt_mom,10000,cesaro,0.00281225002187312513746992715321
f1_quad2d,0.5,2.0,1000,alt_mom,10000,pr,0.00000704578412052244670967124730756
f1_quad2d,0.5,2.0,1000,alt_mom,10000,suffix,7.68846569573669340515698033606e-35
f1_quad2d,0.5,2.0,1000,alt_mom,10000,best,5.09286834724864121620794144319e-35
f1_quad2d,0.5,2.0,10000,alt_mom,100,last,4.16159513777335489401468136186
f1_quad2d,0.5,2.0,10000,alt_mom,100,cesaro,4.24676336406874226355931836622
f1_quad2d,0.5,2.0,10000,alt_mom,100,pr,4.26998166973555399673996717121
f1_quad2d,0.5,2.0,10000,alt_mom,100,suffix,4.17661843146701806635342173163
f1_quad2d,0.5,2.0,10000,alt_mom,100,best,3.1232503449720008
f1_quad2d,0.5,2.0,10000,alt_mom,1000,last,2.02478991081267887120614323469
f1_quad2d,0.5,2.0,10000,alt_mom,1000,cesaro,3.05240144622311178489284780713
f1_quad2d,0.5,2.0,10000,alt_mom,1000,pr,2.66808226670035775068448872203
f1_quad2d,0.5,2.0,10000,alt_mom,1000,suffix,2.04927479315798910801855322595
f1_quad2d,0.5,2.0,10000,alt_mom,1000,best,2.02478991081267887120614323469
f1_quad2d,0.5,2.0,10000,alt_mom,10000,last,0.00150515551809135536389161901586
f1_quad2d,0.5,2.0,10000,alt_mom,10000,cesaro,0.27101364298249174891790288454
f1_quad2d,0.5,2.0,10000,alt_mom,10000,pr,0.058032724417016643107558736929
f1_quad2d,0.5,2.0,10000,alt_mom,10000,suffix,0.00156620186336987647089719721897
f1_quad2d,0.5,2.0,10000,alt_mom,10000,best,0.00150515551809135536389161901586
f1_quad2d,0.5,2.5,10,alt_mom,100,last,8.57335219173707780749775279478e-30
f1_quad2d,0.5,2.5,10,alt_mom,100,cesaro,0.00178413880992059614386990194393
f1_quad2d,0.5,2.5,10,alt_mom,100,pr,0.00000369836565690899635371433551753
f1_quad2d,0.5,2.5,10,alt_mom,100,suffix,1.11475015728025338808987105229e-28
f1_quad2d,0.5,2.5,10,alt_mom,100,best,8.57335219173707780749775279478e-30
f1_quad2d,0.5,2.5,10,alt_mom,1000,last,4.67310142155890713977499778259e-301
f1_quad2d,0.5,2.5,10,alt_mom,1000,cesaro,0.0000181636545272908909272545636182
f1_quad2d,0.5,2.5,10,alt_mom,1000,pr,3.90165927593826526261297198704e-10
f1_quad2d,0.5,2.5,10,alt_mom,1000,suffix,3.42500781861113390958163187045e-294
f1_quad2d,0.5,2.5,10,alt_mom,1000,best,4.67310142155890713977499778259e-301
f1_quad2d,0.5,2.5,10,alt_mom,10000,last,4.46528722029582366876016007169e-3010
f1_quad2d,0.5,2.5,10,alt_mom,10000,cesaro,0.000000181963605459272090989081273854
f1_quad2d,0.5,2.5,10,alt_mom,10000,pr,3.92276583049507023442793971969e-14
f1_quad2d,0.5,2.5,10,alt_mom,10000,suffix,4.37583538624519051706680830201e-2984
f1_quad2d,0.5,2.5,10,alt_mom,10000,best,3.56212822904957601588298632336e-3010
f1_quad2d,0.5,2.5,100,alt_mom,100,last,0.000111902939910035603335636542743
f1_quad2d,0.5,2.5,100,alt_mom,100,cesaro,0.175079420495678356387458568339
f1_quad2d,0.5,2.5,100,alt_mom,100,pr,0.0265931470363354979105702595724
f1_quad2d,0.5,2.5,100,alt_mom,100,suffix,0.00018711867783963294712746133536
f1_quad2d,0.5,2.5,100,alt_mom,100,best,0.000111902939910035603335636542743
f1_quad2d,0.5,2.5,100,alt_mom,1000,last,3.23833761502253667859162921575e-47
f1_quad2d,0.5,2.5,100,alt_mom,1000,cesaro,0.00179840139880099920059959158285
f1_quad2d,0.5,2.5,100,alt_mom,1000,pr,0.00000295901254206457913074291871809
f1_quad2d,0.5,2.5,100,alt_mom,1000,suffix,2.08852046265840410270531146111e-46
f1_quad2d,0.5,2.5,100,alt_mom,1000,best,3.23833761502253667859162921575e-47
f1_quad2d,0.5,2.5,100,alt_mom,10000,last,1.33391576188074314479625481898e-472
f1_quad2d,0.5,2.5,100,alt_mom,10000,cesaro,0.0000180163965405279290089189261256
f1_quad2d,0.5,2.5,100,alt_mom,10000,pr,2.97501972137890744960783141118e-10
f1_quad2d,0.5,2.5,100,alt_mom,10000,suffix,2.25251841374095012219217315138e-469
f1_quad2d,0.5,2.5,100,alt_mom,10000,best,1.33391576188074314479625481898e-472
f1_quad2d,0.5,2.5,1000,alt_mom,100,last,1.68234512805305513408102242689
f1_quad2d,0.5,2.5,1000,alt_mom,100,cesaro,2.75101806446612606897247106728
f1_quad2d,0.5,2.5,1000,alt_mom,100,pr,2.38557449875251236659736192548
f1_quad2d,0.5,2.5,1000,alt_mom,100,suffix,1.76075129790140359816364833142
f1_quad2d,0.5,2.5,1000,alt_mom,100,best,1.68234512805305513408102242689
f1_quad2d,0.5,2.5,1000,alt_mom,1000,last,0.000193873561087013795811947667373
f1_quad2d,0.5,2.5,1000,alt_mom,1000,cesaro,0.177333549443782677615313336337
f1_quad2d,0.5,2.5,1000,alt_mom,1000,pr,0.0265309619708253687116254803449
f1_quad2d,0.5,2.5,1000,alt_mom,1000,suffix,0.000225964497283759916746402815502
f1_quad2d,0.5,2.5,1000,alt_mom,1000,best,0.000193873561087013795811947667373
f1_quad2d,0.5,2.5,1000,alt_mom,10000,last,8.00854305595036548137475943517e-44
f1_quad2d,0.5,2.5,1000,alt_mom,10000,cesaro,0.00179984001399880009999152526575
f1_quad2d,0.5,2.5,1000,alt_mom,10000,pr,0.00000288787490471877546723340237606
f1_quad2d,0.5,2.5,1000,alt_mom,10000,suffix,1.34688678393500187214750215012e-43
f1_quad2d,0.5,2.5,1000,alt_mom,10000,best,8.00854305595036548137475943517e-44
f1_quad2d,0.5,2.5,10000,alt_mom,100,last,4.08098930102771882318013106051
f1_quad2d,0.5,2.5,10000,alt_mom,100,cesaro,4.19540831307016857707741687881
f1_quad2d,0.5,2.5,10000,alt_mom,100,pr,4.2155080312147374895394950331
f1_quad2d,0.5,2.5,10000,alt_mom,100,suffix,4.09941745819544352341391765105
f1_quad2d,0.5,2.5,10000,alt_mom,100,best,4.08098930102771882318013106051
f1_quad2d,0.5,2.5,10000,alt_mom,1000,last,1.65808522550771219187386605024
f1_quad2d,0.5,2.5,10000,alt_mom,1000,cesaro,2.78314399186092161943661529144
f1_quad2d,0.5,2.5,10000,alt_mom,1000,pr,2.34781227863392073542863027114
f1_quad2d,0.5,2.5,10000,alt_mom,1000,suffix,1.68319665165228664089661299571
f1_quad2d,0.5,2.5,10000,alt_mom,1000,best,1.65808522550771219187386605024
f1_quad2d,0.5,2.5,10000,alt_mom,10000,last,0.000203245426880022995805769541892
f1_quad2d,0.5,2.5,10000,alt_mom,10000,cesaro,0.177557626662418483278724514775
f1_quad2d,0.5,2.5,10000,alt_mom,10000,pr,0.0265197384197117215780754423418
f1_quad2d,0.5,2.5,10000,alt_mom,10000,suffix,0.000213611735724552133134712548988
f1_quad2d,0.5,2.5,10000,alt_mom,10000,best,0.000203245426880022995805769541892
f1_quad2d,0.5,2.9,10,alt_mom,100,last,5.65206802579290502293888444747e-28
f1_quad2d,0.5,2.9,10,alt_mom,100,cesaro,0.00132590577431673483285634426283
f1_quad2d,0.5,2.9,10,alt_mom,100,pr,0.00000213806553292904224164886364603
f1_quad2d,0.5,2.9,10,alt_mom,100,suffix,1.18520408940589976794360718265e-28
f1_quad2d,0.5,2.9,10,alt_mom,100,best,5.65206802579290502293888444747e-28
f1_quad2d,0.5,2.9,10,alt_mom,1000,last,2.24071167840175972006780028239e-299
f1_quad2d,0.5,2.9,10,alt_mom,1000,cesaro,0.0000134985541968570838583868314861
f1_quad2d,0.5,2.9,10,alt_mom,1000,pr,2.2555917918858210569658057597e-10
f1_quad2d,0.5,2.9,10,alt_mom,1000,suffix,8.84835442497662391875903185959e-294
f1_quad2d,0.5,2.9,10,alt_mom,1000,best,8.67133914567113425367446021998e-300
f1_quad2d,0.5,2.9,10,alt_mom,10000,last,2.39130647868762133619506459091e-3008
f1_quad2d,0.5,2.9,10,alt_mom,10000,cesaro,0.000000135228600965570825011164152417
f1_quad2d,0.5,2.9,10,alt_mom,10000,pr,2.26779372133335614997896143628e-14
f1_quad2d,0.5,2.9,10,alt_mom,10000,suffix,2.98576171270146120017307322558e-2983
f1_quad2d,0.5,2.9,10,alt_mom,10000,best,2.39130647868762133619506459091e-3008
f1_quad2d,0.5,2.9,100,alt_mom,100,last,0.000016984122122501301363632741678
f1_quad2d,0.5,2.9,100,alt_mom,100,cesaro,0.130833400132239080019593961698
f1_quad2d,0.5,2.9,100,alt_mom,100,pr,0.0152211726263197952773435423079
f1_quad2d,0.5,2.9,100,alt_mom,100,suffix,0.0000312877315844880020454941964379
f1_quad2d,0.5,2.9,100,alt_mom,100,best,0.000016984122122501301363632741678
f1_quad2d,0.5,2.9,100,alt_mom,1000,last,1.2602653839972836315747272617e-55
f1_quad2d,0.5,2.9,100,alt_mom,1000,cesaro,0.00133650520124925632487983902917
f1_quad2d,0.5,2.9,100,alt_mom,1000,pr,0.00000164282179364298165489362648968
f1_quad2d,0.5,2.9,100,alt_mom,1000,suffix,1.18684167850284926023515519182e-54
f1_quad2d,0.5,2.9,100,alt_mom,1000,best,1.2602653839972836315747272617e-55
f1_quad2d,0.5,2.9,100,alt_mom,10000,last,6.37750846783469756532028621071e-557
f1_quad2d,0.5,2.9,100,alt_mom,10000,cesaro,0.0000133891175241735509159405386075
f1_quad2d,0.5,2.9,100,alt_mom,10000,pr,1.65170886075016655001064948939e-10
f1_quad2d,0.5,2.9,100,alt_mom,10000,suffix,5.3840012035932003590358629808e-553
f1_quad2d,0.5,2.9,100,alt_mom,10000,best,6.37750846783469756532028621071e-557
f1_quad2d,0.5,2.9,1000,alt_mom,100,last,1.43534263377913129434413799339
f1_quad2d,0.5,2.9,1000,alt_mom,100,cesaro,2.56124943154566537911499134304
f1_quad2d,0.5,2.9,1000,alt_mom,100,pr,2.1598448555160386593898796576
f1_quad2d,0.5,2.9,1000,alt_mom,100,suffix,1.51338363049020337408492482884
f1_quad2d,0.5,2.9,1000,alt_mom,100,best,1.43534263377913129434413799339
f1_quad2d,0.5,2.9,1000,alt_mom,1000,last,0.0000382648382733002013010461938138
f1_quad2d,0.5,2.9,1000,alt_mom,1000,cesaro,0.132748616047227632075215912837
f1_quad2d,0.5,2.9,1000,alt_mom,1000,pr,0.015257272356328682245761803
f1_quad2d,0.5,2.9,1000,alt_mom,1000,suffix,0.0000457325095521849359294447728729
f1_quad2d,0.5,2.9,1000,alt_mom,1000,best,0.0000382648382733002013010461938138
f1_quad2d,0.5,2.9,1000,alt_mom,10000,last,6.93813674217286664991083607244e-51
f1_quad2d,0.5,2.9,1000,alt_mom,10000,cesaro,0.0013375743266935197757422949906
f1_quad2d,0.5,2.9,1000,alt_mom,10000,pr,0.00000159579693930057380545535440779
f1_quad2d,0.5,2.9,1000,alt_mom,10000,suffix,1.27401974276404009084653320607e-50
f1_quad2d,0.5,2.9,1000,alt_mom,10000,best,6.93813674217286664991083607244e-51
f1_quad2d,0.5,2.9,10000,alt_mom,100,last,4.01761364876875714955818561687
f1_quad2d,0.5,2.9,10000,alt_mom,100,cesaro,4.15843050784589355961513558517
f1_quad2d,0.5,2.9,10000,alt_mom,100,pr,4.17245379495600143659610458101
f1_quad2d,0.5,2.9,10000,alt_mom,100,suffix,4.03867002411966716223838044447
f1_quad2d,0.5,2.9,10000,alt_mom,100,best,4.01761364876875714955818561687
f1_quad2d,0.5,2.9,10000,alt_mom,1000,last,1.41308930140915091704158975706
f1_quad2d,0.5,2.9,10000,alt_mom,1000,cesaro,2.58799033853164796641166700755
f1_quad2d,0.5,2.9,10000,alt_mom,1000,pr,2.12125872000133338562717974796
f1_quad2d,0.5,2.9,10000,alt_mom,1000,suffix,1.43795278338761692767385195795
f1_quad2d,0.5,2.9,10000,alt_mom,1000,best,1.41308930140915091704158975706
f1_quad2d,0.5,2.9,10000,alt_mom,10000,last,0.0000409434075127864551802776583007
f1_quad2d,0.5,2.9,10000,alt_mom,10000,cesaro,0.132939372673110080419420513376
f1_quad2d,0.5,2.9,10000,alt_mom,10000,pr,0.0152577786643881666430952652498
f1_quad2d,0.5,2.9,10000,alt_mom,10000,suffix,0.0000433775329931061505682929441376
f1_quad2d,0.5,2.9,10000,alt_mom,10000,best,0.0000409434075127864551802776583007
f1_quad2d,0.7,0.5,10,alt_mom,100,last,1.56661069792503047715200963055e-14
f1_quad2d,0.7,0.5,10,alt_mom,100,cesaro,0.0568375672599711315511040776616
f1_quad2d,0.7,0.5,10,alt_mom,100,pr,0.000895775141402697840945148648597
f1_quad2d,0.7,0.5,10,alt_mom,100,suffix,1.23091802447531766687879830906e-15
f1_quad2d,0.7,0.5,10,alt_mom,100,best,9.3258801937302917576367306147e-15
f1_quad2d,0.7,0.5,10,alt_mom,1000,last,3.39257463867826948898814924829e-154
f1_quad2d,0.7,0.5,10,alt_mom,1000,cesaro,0.000578642137083695495648049035895
f1_quad2d,0.7,0.5,10,alt_mom,1000,pr,0.0000000945013939835820089046818178601
f1_quad2d,0.7,0.5,10,alt_mom,1000,suffix,1.40289120849697743736240713716e-151
f1_quad2d,0.7,0.5,10,alt_mom,1000,best,1.44918217448256173639855364281e-155
f1_quad2d,0.7,0.5,10,alt_mom,10000,last,3.10989602483623849279309427764e-1549
f1_quad2d,0.7,0.5,10,alt_mom,10000,cesaro,0.00000579684057391681060205988982159
f1_quad2d,0.7,0.5,10,alt_mom,10000,pr,9.50126120799722777900694508207e-12
f1_quad2d,0.7,0.5,10,alt_mom,10000,suffix,9.26934268886942037876552473884e-1538
f1_quad2d,0.7,0.5,10,alt_mom,10000,best,2.09142716922280284894704242247e-1549
f1_quad2d,0.7,0.5,100,alt_mom,100,last,0.581041709457833937426240682316
f1_quad2d,0.7,0.5,100,alt_mom,100,cesaro,3.81898779207111037634276653125
f1_quad2d,0.7,0.5,100,alt_mom,100,pr,2.23108085720555804944183660711
f1_quad2d,0.7,0.5,100,alt_mom,100,suffix,0.682112030950236657362979855289
f1_quad2d,0.7,0.5,100,alt_mom,100,best,0.581041709457833937426240682316
f1_quad2d,0.7,0.5,100,alt_mom,1000,last,1.13464059548971905459812116454e-14
f1_quad2d,0.7,0.5,100,alt_mom,1000,cesaro,0.0577025343337929665282907223522
f1_quad2d,0.7,0.5,100,alt_mom,1000,pr,0.000838739326173176120167793682228
f1_quad2d,0.7,0.5,100,alt_mom,1000,suffix,1.96791679511941261834166215378e-14
f1_quad2d,0.7,0.5,100,alt_mom,1000,best,1.13464059548971905459812116454e-14
f1_quad2d,0.7,0.5,100,alt_mom,10000,last,9.14889002680079623182718897137e-152
f1_quad2d,0.7,0.5,100,alt_mom,10000,cesaro,0.000578064381343087538916565733065
f1_quad2d,0.7,0.5,100,alt_mom,10000,pr,0.0000000843277340279658506739918578179
f1_quad2d,0.7,0.5,100,alt_mom,10000,suffix,6.66741663614690075746292999381e-151
f1_quad2d,0.7,0.5,100,alt_mom,10000,best,9.14889002680079623182718897137e-152
f1_quad2d,0.7,0.5,1000,alt_mom,100,last,11.6841113662823729158189904994
f1_quad2d,0.7,0.5,1000,alt_mom,100,cesaro,13.0547521267979238117910660396
f1_quad2d,0.7,0.5,1000,alt_mom,100,pr,13.0329026030389460341965916789
f1_quad2d,0.7,0.5,1000,alt_mom,100,suffix,11.8618166317677592384682849346
f1_quad2d,0.7,0.5,1000,alt_mom,100,best,10.7052739457375283097255638693
f1_quad2d,0.7,0.5,1000,alt_mom,1000,last,0.573457914497759896361864231242
f1_quad2d,0.7,0.5,1000,alt_mom,1000,cesaro,3.8041804718912914489693447468
f1_quad2d,0.7,0.5,1000,alt_mom,1000,pr,2.06791904958969510648569730778
f1_quad2d,0.7,0.5,1000,alt_mom,1000,suffix,0.603138729145676275734067615183
f1_quad2d,0.7,0.5,1000,alt_mom,1000,best,0.573457914497759896361864231242
f1_quad2d,0.7,0.5,1000,alt_mom,10000,last,4.65114825654828322209657648183e-14
f1_quad2d,0.7,0.5,1000,alt_mom,10000,cesaro,0.0577902351878302940667679052442
f1_quad2d,0.7,0.5,1000,alt_mom,10000,pr,0.00083296133221132324122915131292
f1_quad2d,0.7,0.5,1000,alt_mom,10000,suffix,5.50268864974230392943141905521e-14
f1_quad2d,0.7,0.5,1000,alt_mom,10000,best,4.65114825654828322209657648183e-14
f1_quad2d,0.7,0.5,10000,alt_mom,100,last,15.5552830094081119704984780709
f1_quad2d,0.7,0.5,10000,alt_mom,100,cesaro,15.1380752409921587233309721944
f1_quad2d,0.7,0.5,10000,alt_mom,100,pr,15.6731084478944236463710850471
f1_quad2d,0.7,0.5,10000,alt_mom,100,suffix,15.5786480610457446047145742257
f1_quad2d,0.7,0.5,10000,alt_mom,100,best,15.3953090853923937973732559239
f1_quad2d,0.7,0.5,10000,alt_mom,1000,last,11.5220031542210754615109359577
f1_quad2d,0.7,0.5,10000,alt_mom,1000,cesaro,13.5649673622168626549325650032
f1_quad2d,0.7,0.5,10000,alt_mom,1000,pr,12.8963205778597811149967465421
f1_quad2d,0.7,0.5,10000,alt_mom,1000,suffix,11.5798105592937879533930357718
f1_quad2d,0.7,0.5,10000,alt_mom,1000,best,11.5220031542210754615109359577
f1_quad2d,0.7,0.5,10000,alt_mom,10000,last,0.572833908535103401168001663947
f1_quad2d,0.7,0.5,10000,alt_mom,10000,cesaro,3.80293015429036259562563417475
f1_quad2d,0.7,0.5,10000,alt_mom,10000,pr,2.05212914993401214669431222806
f1_quad2d,0.7,0.5,10000,alt_mom,10000,suffix,0.582382109818189879733058475331
f1_quad2d,0.7,0.5,10000,alt_mom,10000,best,0.572833908535103401168001663947
f1_quad2d,0.7,1.0,10,alt_mom,100,last,6.41217888977700941441438245003e-15
f1_quad2d,0.7,1.0,10,alt_mom,100,cesaro,0.01420939141367877907276069675
f1_quad2d,0.7,1.0,10,alt_mom,100,pr,0.0000634633738654202012369276473203
f1_quad2d,0.7,1.0,10,alt_mom,100,suffix,9.40643622084005226294444407377e-16
f1_quad2d,0.7,1.0,10,alt_mom,100,best,1.30912864285004421185448460056e-15
f1_quad2d,0.7,1.0,10,alt_mom,1000,last,2.42672868121485241697231439725e-154
f1_quad2d,0.7,1.0,10,alt_mom,1000,cesaro,0.000144660534270923873912012258974
f1_quad2d,0.7,1.0,10,alt_mom,1000,pr,0.0000000066951837795644939456519421806
f1_quad2d,0.7,1.0,10,alt_mom,1000,suffix,8.60418732680776553352691119128e-153
f1_quad2d,0.7,1.0,10,alt_mom,1000,best,1.11910629201681861799782339142e-154
f1_quad2d,0.7,1.0,10,alt_mom,10000,last,7.3091432132599302845354649278e-1549
f1_quad2d,0.7,1.0,10,alt_mom,10000,cesaro,0.0000014492101434792026505149724554
f1_quad2d,0.7,1.0,10,alt_mom,10000,pr,6.73140228346684486007094273261e-13
f1_quad2d,0.7,1.0,10,alt_mom,10000,suffix,2.13835558165975819151154742147e-1536
f1_quad2d,0.7,1.0,10,alt_mom,10000,best,7.3091432132599302845354649278e-1549
f1_quad2d,0.7,1.0,100,alt_mom,100,last,0.0143151125698348559610899241435
f1_quad2d,0.7,1.0,100,alt_mom,100,cesaro,1.34366148995903587197094269883
f1_quad2d,0.7,1.0,100,alt_mom,100,pr,0.398394754278723587610088376624
f1_quad2d,0.7,1.0,100,alt_mom,100,suffix,0.0202484898073087008276061552163
f1_quad2d,0.7,1.0,100,alt_mom,100,best,0.0143151125698348559610899241435
